SessionKey,DriverNo,LapNo,LapTime,NoPits,PitIn,PitOut,PitStopDuration,Compound,TyreAge,Sector1_Time,Sector2_Time,Sector3_Time,LapStartTime,LapStartDate,Speed_I1,Speed_I2,Speed_FL,Speed_ST,TrackStatus,IsDeleted,DeletionMessage,Driver
9574.0,16,34.0,0 days 00:01:47.023000,2.0,,,,HARD,8.0,0 days 00:00:30.976000,0 days 00:00:47.041000,0 days 00:00:29.006000,0 days 01:55:37.664000,2024-07-28 14:04:15.642,316,207,219,315,1,False,,[16] LEC - Ferrari
9574.0,16,35.0,0 days 00:01:48.321000,2.0,,,,HARD,9.0,0 days 00:00:30.952000,0 days 00:00:48.172000,0 days 00:00:29.197000,0 days 01:57:24.727000,2024-07-28 14:06:02.705,325,204,220,314,1,False,,[16] LEC - Ferrari
9574.0,16,36.0,0 days 00:01:49.289000,2.0,,,,HARD,10.0,0 days 00:00:30.983000,0 days 00:00:49.263000,0 days 00:00:29.043000,0 days 01:59:13.067000,2024-07-28 14:07:51.045,326,205,220,313,1,False,,[16] LEC - Ferrari
9574.0,16,37.0,0 days 00:01:47.601000,2.0,,,,HARD,11.0,0 days 00:00:30.923000,0 days 00:00:47.658000,0 days 00:00:29.020000,0 days 02:01:02.396000,2024-07-28 14:09:40.374,318,205,220,314,1,False,,[16] LEC - Ferrari
9574.0,16,38.0,0 days 00:01:47.142000,2.0,,,,HARD,12.0,0 days 00:00:30.968000,0 days 00:00:47.255000,0 days 00:00:28.919000,0 days 02:02:49.967000,2024-07-28 14:11:27.945,316,206,219,316,1,False,,[16] LEC - Ferrari
9574.0,16,39.0,0 days 00:01:47.539000,2.0,,,,HARD,13.0,0 days 00:00:31.016000,0 days 00:00:47.509000,0 days 00:00:29.014000,0 days 02:04:37.074000,2024-07-28 14:13:15.052,313,202,219,315,1,False,,[16] LEC - Ferrari
9574.0,16,40.0,0 days 00:01:47.354000,2.0,,,,HARD,14.0,0 days 00:00:30.970000,0 days 00:00:47.295000,0 days 00:00:29.089000,0 days 02:06:24.632000,2024-07-28 14:15:02.610,322,208,218,,1,False,,[16] LEC - Ferrari
9574.0,16,41.0,0 days 00:01:47.460000,2.0,,,,HARD,15.0,0 days 00:00:31,0 days 00:00:47.459000,0 days 00:00:29.001000,0 days 02:08:12.024000,2024-07-28 14:16:50.002,,208,218,314,1,False,,[16] LEC - Ferrari
9574.0,16,42.0,0 days 00:01:47.216000,2.0,,,,HARD,16.0,0 days 00:00:31.007000,0 days 00:00:47.312000,0 days 00:00:28.897000,0 days 02:09:59.518000,2024-07-28 14:18:37.496,324,207,219,316,1,False,,[16] LEC - Ferrari
9574.0,16,43.0,0 days 00:01:47.071000,2.0,,,,HARD,17.0,0 days 00:00:31.061000,0 days 00:00:47.159000,0 days 00:00:28.851000,0 days 02:11:46.717000,2024-07-28 14:20:24.695,322,210,219,313,1,False,,[16] LEC - Ferrari
9574.0,16,44.0,0 days 00:01:47.061000,2.0,,,,HARD,18.0,0 days 00:00:30.976000,0 days 00:00:47.052000,0 days 00:00:29.033000,0 days 02:13:33.684000,2024-07-28 14:22:11.662,,209,219,314,1,False,,[16] LEC - Ferrari
9574.0,18,2.0,0 days 00:01:51.654000,0.0,,,,MEDIUM,1.0,0 days 00:00:30.994000,0 days 00:00:51.046000,0 days 00:00:29.614000,0 days 00:57:14.684000,2024-07-28 13:05:52.662,357,198,219,310,1,True,CAR 18 (STR) TIME 1:51.654 DELETED - TRACK LIMITS AT TURN 4 LAP 2 15:06:13,[18] STR - Aston Martin
9574.0,18,3.0,0 days 00:01:51.394000,0.0,,,,MEDIUM,2.0,0 days 00:00:31.173000,0 days 00:00:50.525000,0 days 00:00:29.696000,0 days 00:59:06.338000,2024-07-28 13:07:44.316,337,199,220,312,1,False,,[18] STR - Aston Martin
9574.0,18,4.0,0 days 00:01:50.819000,0.0,,,,MEDIUM,3.0,0 days 00:00:31.233000,0 days 00:00:50.042000,0 days 00:00:29.544000,0 days 01:00:57.918000,2024-07-28 13:09:35.896,336,197,218,310,1,False,,[18] STR - Aston Martin
9574.0,18,5.0,0 days 00:01:50.495000,0.0,,,,MEDIUM,4.0,0 days 00:00:31.184000,0 days 00:00:49.809000,0 days 00:00:29.502000,0 days 01:02:48.725000,2024-07-28 13:11:26.703,338,195,219,,1,False,,[18] STR - Aston Martin
9574.0,18,6.0,0 days 00:01:50.923000,0.0,,,,MEDIUM,5.0,0 days 00:00:31.138000,0 days 00:00:50.128000,0 days 00:00:29.657000,0 days 01:04:39.159000,2024-07-28 13:13:17.137,336,196,218,,1,False,,[18] STR - Aston Martin
9574.0,18,7.0,0 days 00:01:51.234000,0.0,,,,MEDIUM,6.0,0 days 00:00:31.226000,0 days 00:00:50.349000,0 days 00:00:29.659000,0 days 01:06:30.124000,2024-07-28 13:15:08.102,337,198,216,311,1,False,,[18] STR - Aston Martin
9574.0,18,8.0,0 days 00:01:51.570000,0.0,,,,MEDIUM,7.0,0 days 00:00:31.253000,0 days 00:00:50.602000,0 days 00:00:29.715000,0 days 01:08:21.318000,2024-07-28 13:16:59.296,334,198,217,312,1,False,,[18] STR - Aston Martin
9574.0,18,9.0,0 days 00:01:51.335000,0.0,,,,MEDIUM,8.0,0 days 00:00:31.509000,0 days 00:00:50.239000,0 days 00:00:29.587000,0 days 01:10:12.866000,2024-07-28 13:18:50.844,315,196,216,311,1,False,,[18] STR - Aston Martin
9574.0,18,10.0,0 days 00:01:51.251000,0.0,,,,MEDIUM,9.0,0 days 00:00:31.445000,0 days 00:00:50.207000,0 days 00:00:29.599000,0 days 01:12:04.151000,2024-07-28 13:20:42.129,312,195,216,,1,False,,[18] STR - Aston Martin
9574.0,18,11.0,0 days 00:01:50.762000,0.0,,,,MEDIUM,10.0,0 days 00:00:31.450000,0 days 00:00:49.771000,0 days 00:00:29.541000,0 days 01:13:55.495000,2024-07-28 13:22:33.473,314,198,215,310,1,False,,[18] STR - Aston Martin
9574.0,18,12.0,0 days 00:01:55.246000,0.0,0 days 01:17:37.710000,,,MEDIUM,11.0,0 days 00:00:31.499000,0 days 00:00:49.604000,0 days 00:00:34.143000,0 days 01:15:46.315000,2024-07-28 13:24:24.293,,199,215,309,1,False,,[18] STR - Aston Martin
9574.0,18,13.0,0 days 00:02:04.552000,1.0,,0 days 01:18:00.594000,,HARD,0.0,0 days 00:00:45.284000,0 days 00:00:49.916000,0 days 00:00:29.352000,0 days 01:17:41.442000,2024-07-28 13:26:19.420,345,201,,313,1,False,,[18] STR - Aston Martin
9574.0,18,14.0,0 days 00:01:49.194000,1.0,,,,HARD,1.0,0 days 00:00:31.040000,0 days 00:00:48.791000,0 days 00:00:29.363000,0 days 01:19:46.044000,2024-07-28 13:28:24.022,325,203,224,311,1,False,,[18] STR - Aston Martin
9574.0,18,15.0,0 days 00:01:49.852000,1.0,,,,HARD,2.0,0 days 00:00:31.376000,0 days 00:00:49.095000,0 days 00:00:29.381000,0 days 01:21:35.414000,2024-07-28 13:30:13.392,315,205,218,310,"1,2",False,,[18] STR - Aston Martin
9574.0,18,16.0,0 days 00:01:49.684000,1.0,,,,HARD,3.0,0 days 00:00:31.293000,0 days 00:00:49.101000,0 days 00:00:29.290000,0 days 01:23:25.171000,2024-07-28 13:32:03.149,318,202,217,314,1,False,,[18] STR - Aston Martin
9574.0,18,17.0,0 days 00:01:49.711000,1.0,,,,HARD,4.0,0 days 00:00:31.292000,0 days 00:00:49.044000,0 days 00:00:29.375000,0 days 01:25:14.833000,2024-07-28 13:33:52.811,316,202,219,312,1,False,,[18] STR - Aston Martin
9574.0,18,18.0,0 days 00:01:49.810000,1.0,,,,HARD,5.0,0 days 00:00:31.319000,0 days 00:00:49.082000,0 days 00:00:29.409000,0 days 01:27:04.383000,2024-07-28 13:35:42.361,320,197,217,310,1,False,,[18] STR - Aston Martin
9574.0,18,19.0,0 days 00:01:50.086000,1.0,,,,HARD,6.0,0 days 00:00:31.381000,0 days 00:00:49.321000,0 days 00:00:29.384000,0 days 01:28:54.351000,2024-07-28 13:37:32.329,323,198,218,313,1,False,,[18] STR - Aston Martin
9574.0,18,20.0,0 days 00:01:50.632000,1.0,,,,HARD,7.0,0 days 00:00:31.140000,0 days 00:00:50.095000,0 days 00:00:29.397000,0 days 01:30:44.399000,2024-07-28 13:39:22.377,346,199,221,314,1,False,,[18] STR - Aston Martin
9574.0,18,21.0,0 days 00:01:49.579000,1.0,,,,HARD,8.0,0 days 00:00:31.324000,0 days 00:00:48.894000,0 days 00:00:29.361000,0 days 01:32:35.081000,2024-07-28 13:41:13.059,313,203,220,311,1,False,,[18] STR - Aston Martin
9574.0,18,22.0,0 days 00:01:49.507000,1.0,,,,HARD,9.0,0 days 00:00:31.391000,0 days 00:00:48.894000,0 days 00:00:29.222000,0 days 01:34:24.460000,2024-07-28 13:43:02.438,316,202,217,309,1,False,,[18] STR - Aston Martin
9574.0,18,23.0,0 days 00:01:49.574000,1.0,,,,HARD,10.0,0 days 00:00:31.337000,0 days 00:00:48.962000,0 days 00:00:29.275000,0 days 01:36:14.106000,2024-07-28 13:44:52.084,317,199,218,311,1,False,,[18] STR - Aston Martin
9574.0,18,24.0,0 days 00:01:49.810000,1.0,,,,HARD,11.0,0 days 00:00:31.398000,0 days 00:00:49.181000,0 days 00:00:29.231000,0 days 01:38:03.680000,2024-07-28 13:46:41.658,,200,219,312,1,False,,[18] STR - Aston Martin
9574.0,18,25.0,0 days 00:01:49.549000,1.0,,,,HARD,12.0,0 days 00:00:31.348000,0 days 00:00:49.047000,0 days 00:00:29.154000,0 days 01:39:53.465000,2024-07-28 13:48:31.443,,202,217,313,1,False,,[18] STR - Aston Martin
9574.0,18,26.0,0 days 00:01:49.528000,1.0,,,,HARD,13.0,0 days 00:00:31.299000,0 days 00:00:48.980000,0 days 00:00:29.249000,0 days 01:41:42.964000,2024-07-28 13:50:20.942,318,203,219,312,1,False,,[18] STR - Aston Martin
9574.0,18,27.0,0 days 00:01:49.620000,1.0,,,,HARD,14.0,0 days 00:00:31.319000,0 days 00:00:49.046000,0 days 00:00:29.255000,0 days 01:43:32.529000,2024-07-28 13:52:10.507,317,201,220,,1,False,,[18] STR - Aston Martin
9574.0,18,28.0,0 days 00:01:49.339000,1.0,,,,HARD,15.0,0 days 00:00:31.257000,0 days 00:00:48.860000,0 days 00:00:29.222000,0 days 01:45:22.204000,2024-07-28 13:54:00.182,316,201,219,314,1,False,,[18] STR - Aston Martin
9574.0,18,29.0,0 days 00:01:49.122000,1.0,,,,HARD,16.0,0 days 00:00:31.119000,0 days 00:00:48.936000,0 days 00:00:29.067000,0 days 01:47:11.501000,2024-07-28 13:55:49.479,318,201,219,313,1,False,,[18] STR - Aston Martin
9574.0,18,30.0,0 days 00:01:48.849000,1.0,,,,HARD,17.0,0 days 00:00:31.163000,0 days 00:00:48.652000,0 days 00:00:29.034000,0 days 01:49:00.627000,2024-07-28 13:57:38.605,319,201,219,,1,False,,[18] STR - Aston Martin
9574.0,18,31.0,0 days 00:01:48.928000,1.0,,,,HARD,18.0,0 days 00:00:31.211000,0 days 00:00:48.642000,0 days 00:00:29.075000,0 days 01:50:49.550000,2024-07-28 13:59:27.528,317,204,219,,1,False,,[18] STR - Aston Martin
9574.0,18,32.0,0 days 00:01:48.865000,1.0,,,,HARD,19.0,0 days 00:00:31.135000,0 days 00:00:48.586000,0 days 00:00:29.144000,0 days 01:52:38.435000,2024-07-28 14:01:16.413,316,201,219,315,1,False,,[18] STR - Aston Martin
9574.0,18,34.0,0 days 00:01:49.135000,1.0,,,,HARD,21.0,0 days 00:00:31.103000,0 days 00:00:48.861000,0 days 00:00:29.171000,0 days 01:56:16.145000,2024-07-28 14:04:54.123,,202,220,,1,False,,[18] STR - Aston Martin
9574.0,18,1.0,,0.0,0 days 00:18:20.584000,,,HARD,21.0,,0 days 00:00:52.681000,0 days 00:00:29.786000,0 days 00:55:14.763000,2024-07-28 13:03:52.741,328,200,,271,1,False,,[18] STR - Aston Martin
9574.0,18,33.0,0 days 00:01:48.845000,1.0,,,,HARD,21.0,0 days 00:00:31.076000,0 days 00:00:48.676000,0 days 00:00:29.093000,0 days 01:54:27.188000,2024-07-28 14:03:05.166,318,205,221,,1,False,,[18] STR - Aston Martin
9574.0,18,35.0,0 days 00:01:49.297000,1.0,,,,HARD,22.0,0 days 00:00:31.024000,0 days 00:00:49.127000,0 days 00:00:29.146000,0 days 01:58:05.222000,2024-07-28 14:06:43.200,316,204,221,,1,False,,[18] STR - Aston Martin
9574.0,18,36.0,0 days 00:01:48.973000,1.0,,,,HARD,23.0,0 days 00:00:31.122000,0 days 00:00:48.383000,0 days 00:00:29.468000,0 days 01:59:54.569000,2024-07-28 14:08:32.547,324,194,222,313,1,False,,[18] STR - Aston Martin
9574.0,18,37.0,0 days 00:01:50.136000,1.0,,,,HARD,24.0,0 days 00:00:31.230000,0 days 00:00:49.655000,0 days 00:00:29.251000,0 days 02:01:43.576000,2024-07-28 14:10:21.554,310,204,222,312,1,False,,[18] STR - Aston Martin
9574.0,18,38.0,0 days 00:01:49.703000,1.0,,,,HARD,25.0,0 days 00:00:31.194000,0 days 00:00:49.413000,0 days 00:00:29.096000,0 days 02:03:33.656000,2024-07-28 14:12:11.634,312,201,221,315,1,False,,[18] STR - Aston Martin
9574.0,18,39.0,0 days 00:01:48.933000,1.0,,,,HARD,26.0,0 days 00:00:31.103000,0 days 00:00:48.672000,0 days 00:00:29.158000,0 days 02:05:23.432000,2024-07-28 14:14:01.410,324,202,221,,1,False,,[18] STR - Aston Martin
9574.0,18,40.0,0 days 00:01:49.032000,1.0,,,,HARD,27.0,0 days 00:00:31.095000,0 days 00:00:48.742000,0 days 00:00:29.195000,0 days 02:07:12.599000,2024-07-28 14:15:50.577,322,206,223,313,1,False,,[18] STR - Aston Martin
9574.0,18,41.0,0 days 00:01:48.766000,1.0,,,,HARD,28.0,0 days 00:00:31.163000,0 days 00:00:48.488000,0 days 00:00:29.115000,0 days 02:09:01.393000,2024-07-28 14:17:39.371,319,200,222,,1,False,,[18] STR - Aston Martin
9574.0,18,42.0,0 days 00:01:48.839000,1.0,,,,HARD,29.0,0 days 00:00:31.108000,0 days 00:00:48.674000,0 days 00:00:29.057000,0 days 02:10:50.141000,2024-07-28 14:19:28.119,321,203,221,,1,False,,[18] STR - Aston Martin
9574.0,18,43.0,0 days 00:01:48.195000,1.0,,,,HARD,30.0,0 days 00:00:31.040000,0 days 00:00:48.092000,0 days 00:00:29.063000,0 days 02:12:39.038000,2024-07-28 14:21:17.016,,207,220,,1,False,,[18] STR - Aston Martin
9574.0,18,44.0,0 days 00:01:48.105000,1.0,,,,HARD,31.0,0 days 00:00:31.093000,0 days 00:00:48.086000,0 days 00:00:28.926000,0 days 02:14:27.217000,2024-07-28 14:23:05.195,322,207,221,,1,False,,[18] STR - Aston Martin
9574.0,2,2.0,0 days 00:01:52.288000,0.0,,,,MEDIUM,1.0,0 days 00:00:31.109000,0 days 00:00:51.469000,0 days 00:00:29.710000,0 days 00:57:17.310000,2024-07-28 13:05:55.288,316,196,217,313,1,False,,[2] SAR - Williams
9574.0,2,3.0,0 days 00:01:51.366000,0.0,,,,MEDIUM,2.0,0 days 00:00:30.942000,0 days 00:00:50.865000,0 days 00:00:29.559000,0 days 00:59:09.598000,2024-07-28 13:07:47.576,332,197,222,316,1,False,,[2] SAR - Williams
9574.0,2,4.0,0 days 00:01:50.772000,0.0,,,,MEDIUM,3.0,0 days 00:00:31.074000,0 days 00:00:50.261000,0 days 00:00:29.437000,0 days 01:01:01.003000,2024-07-28 13:09:38.981,331,197,218,314,1,False,,[2] SAR - Williams
9574.0,2,5.0,0 days 00:01:51.115000,0.0,,,,MEDIUM,4.0,0 days 00:00:30.910000,0 days 00:00:50.651000,0 days 00:00:29.554000,0 days 01:02:51.819000,2024-07-28 13:11:29.797,350,194,218,315,1,False,,[2] SAR - Williams
9574.0,2,6.0,0 days 00:01:51.282000,0.0,,,,MEDIUM,5.0,0 days 00:00:31.159000,0 days 00:00:50.631000,0 days 00:00:29.492000,0 days 01:04:43.014000,2024-07-28 13:13:20.992,332,195,217,312,1,False,,[2] SAR - Williams
9574.0,2,7.0,0 days 00:01:51.662000,0.0,,,,MEDIUM,6.0,0 days 00:00:31.129000,0 days 00:00:50.815000,0 days 00:00:29.718000,0 days 01:06:34.210000,2024-07-28 13:15:12.188,324,194,218,313,1,False,,[2] SAR - Williams
9574.0,2,8.0,0 days 00:01:55.636000,0.0,0 days 01:10:17.618000,,,MEDIUM,7.0,0 days 00:00:31.514000,0 days 00:00:50.196000,0 days 00:00:33.926000,0 days 01:08:25.891000,2024-07-28 13:17:03.869,319,195,215,312,1,False,,[2] SAR - Williams
9574.0,2,9.0,0 days 00:02:03.886000,1.0,,0 days 01:10:40.885000,,MEDIUM,0.0,0 days 00:00:46.046000,0 days 00:00:48.456000,0 days 00:00:29.384000,0 days 01:10:21.481000,2024-07-28 13:18:59.459,322,202,,308,1,False,,[2] SAR - Williams
9574.0,2,10.0,0 days 00:01:49.428000,1.0,,,,MEDIUM,1.0,0 days 00:00:31.256000,0 days 00:00:48.823000,0 days 00:00:29.349000,0 days 01:12:25.412000,2024-07-28 13:21:03.390,316,201,217,312,1,False,,[2] SAR - Williams
9574.0,2,11.0,0 days 00:01:50.375000,1.0,,,,MEDIUM,2.0,0 days 00:00:31.262000,0 days 00:00:49.548000,0 days 00:00:29.565000,0 days 01:14:14.934000,2024-07-28 13:22:52.912,320,196,217,,1,False,,[2] SAR - Williams
9574.0,2,12.0,0 days 00:01:50.202000,1.0,,,,MEDIUM,3.0,0 days 00:00:31.282000,0 days 00:00:49.554000,0 days 00:00:29.366000,0 days 01:16:05.182000,2024-07-28 13:24:43.160,318,197,216,,1,False,,[2] SAR - Williams
9574.0,2,13.0,0 days 00:01:50.619000,1.0,,,,MEDIUM,4.0,0 days 00:00:31.227000,0 days 00:00:49.712000,0 days 00:00:29.680000,0 days 01:17:55.442000,2024-07-28 13:26:33.420,329,197,217,313,1,False,,[2] SAR - Williams
9574.0,2,14.0,0 days 00:01:51.245000,1.0,,,,MEDIUM,5.0,0 days 00:00:31.194000,0 days 00:00:50.553000,0 days 00:00:29.498000,0 days 01:19:46.074000,2024-07-28 13:28:24.052,340,196,215,317,1,False,,[2] SAR - Williams
9574.0,2,15.0,0 days 00:01:50.515000,1.0,,,,MEDIUM,6.0,0 days 00:00:31.508000,0 days 00:00:49.611000,0 days 00:00:29.396000,0 days 01:21:37.206000,2024-07-28 13:30:15.184,316,197,217,312,"1,2",False,,[2] SAR - Williams
9574.0,2,16.0,0 days 00:01:50.456000,1.0,,,,MEDIUM,7.0,0 days 00:00:31.404000,0 days 00:00:49.613000,0 days 00:00:29.439000,0 days 01:23:27.811000,2024-07-28 13:32:05.789,317,195,216,314,1,False,,[2] SAR - Williams
9574.0,2,17.0,0 days 00:01:50.827000,1.0,,,,MEDIUM,8.0,0 days 00:00:31.420000,0 days 00:00:49.813000,0 days 00:00:29.594000,0 days 01:25:18.205000,2024-07-28 13:33:56.183,316,196,218,312,1,False,,[2] SAR - Williams
9574.0,2,18.0,0 days 00:01:50.814000,1.0,,,,MEDIUM,9.0,0 days 00:00:31.396000,0 days 00:00:49.773000,0 days 00:00:29.645000,0 days 01:27:09.067000,2024-07-28 13:35:47.045,319,196,215,,1,False,,[2] SAR - Williams
9574.0,2,19.0,0 days 00:01:50.564000,1.0,,,,MEDIUM,10.0,0 days 00:00:31.528000,0 days 00:00:49.588000,0 days 00:00:29.448000,0 days 01:28:59.916000,2024-07-28 13:37:37.894,318,195,216,,1,False,,[2] SAR - Williams
9574.0,2,20.0,0 days 00:01:51.269000,1.0,,,,MEDIUM,11.0,0 days 00:00:31.587000,0 days 00:00:50.107000,0 days 00:00:29.575000,0 days 01:30:50.357000,2024-07-28 13:39:28.335,317,194,216,310,1,False,,[2] SAR - Williams
9574.0,2,21.0,0 days 00:01:50.872000,1.0,,,,MEDIUM,12.0,0 days 00:00:31.535000,0 days 00:00:49.777000,0 days 00:00:29.560000,0 days 01:32:41.703000,2024-07-28 13:41:19.681,316,194,216,,1,False,,[2] SAR - Williams
9574.0,2,22.0,0 days 00:01:53.250000,1.0,,,,MEDIUM,13.0,0 days 00:00:31.506000,0 days 00:00:52.051000,0 days 00:00:29.693000,0 days 01:34:32.788000,2024-07-28 13:43:10.766,323,196,216,309,1,False,,[2] SAR - Williams
9574.0,2,23.0,0 days 00:01:51.203000,1.0,,,,MEDIUM,14.0,0 days 00:00:31.484000,0 days 00:00:50.368000,0 days 00:00:29.351000,0 days 01:36:25.723000,2024-07-28 13:45:03.701,318,196,216,311,1,False,,[2] SAR - Williams
9574.0,2,24.0,0 days 00:01:55.713000,1.0,0 days 01:40:08.936000,,,MEDIUM,15.0,0 days 00:00:31.386000,0 days 00:00:50.397000,0 days 00:00:33.930000,0 days 01:38:17.075000,2024-07-28 13:46:55.053,324,199,217,313,1,False,,[2] SAR - Williams
9574.0,2,25.0,0 days 00:02:03.841000,2.0,,0 days 01:40:32.510000,,HARD,0.0,0 days 00:00:46.699000,0 days 00:00:48.197000,0 days 00:00:28.945000,0 days 01:40:12.998000,2024-07-28 13:48:50.976,308,203,,309,1,False,,[2] SAR - Williams
9574.0,2,26.0,0 days 00:01:48.082000,2.0,,,,HARD,1.0,0 days 00:00:31.209000,0 days 00:00:47.936000,0 days 00:00:28.937000,0 days 01:42:16.614000,2024-07-28 13:50:54.592,311,201,221,310,1,False,,[2] SAR - Williams
9574.0,2,27.0,0 days 00:01:48.764000,2.0,,,,HARD,2.0,0 days 00:00:31.246000,0 days 00:00:48.384000,0 days 00:00:29.134000,0 days 01:44:04.691000,2024-07-28 13:52:42.669,315,200,220,311,1,False,,[2] SAR - Williams
9574.0,2,28.0,0 days 00:01:49.134000,2.0,,,,HARD,3.0,0 days 00:00:31.291000,0 days 00:00:48.608000,0 days 00:00:29.235000,0 days 01:45:53.423000,2024-07-28 13:54:31.401,,200,219,313,1,False,,[2] SAR - Williams
9574.0,2,29.0,0 days 00:01:48.910000,2.0,,,,HARD,4.0,0 days 00:00:31.328000,0 days 00:00:48.581000,0 days 00:00:29.001000,0 days 01:47:42.580000,2024-07-28 13:56:20.558,316,199,218,311,1,False,,[2] SAR - Williams
9574.0,2,30.0,0 days 00:01:48.659000,2.0,,,,HARD,5.0,0 days 00:00:31.244000,0 days 00:00:48.369000,0 days 00:00:29.046000,0 days 01:49:31.544000,2024-07-28 13:58:09.522,318,200,219,312,1,False,,[2] SAR - Williams
9574.0,2,31.0,0 days 00:01:48.492000,2.0,,,,HARD,6.0,0 days 00:00:31.196000,0 days 00:00:48.235000,0 days 00:00:29.061000,0 days 01:51:20.149000,2024-07-28 13:59:58.127,317,200,218,,1,False,,[2] SAR - Williams
9574.0,2,32.0,0 days 00:01:48.513000,2.0,,,,HARD,7.0,0 days 00:00:31.151000,0 days 00:00:48.184000,0 days 00:00:29.178000,0 days 01:53:08.711000,2024-07-28 14:01:46.689,316,200,218,313,1,False,,[2] SAR - Williams
9574.0,2,33.0,0 days 00:01:48.465000,2.0,,,,HARD,8.0,0 days 00:00:31.083000,0 days 00:00:48.234000,0 days 00:00:29.148000,0 days 01:54:57.201000,2024-07-28 14:03:35.179,319,202,219,,1,True,CAR 2 (SAR) TIME 1:48.465 DELETED - TRACK LIMITS AT TURN 4 LAP 33 16:03:54,[2] SAR - Williams
9574.0,2,34.0,0 days 00:01:48.419000,2.0,,,,HARD,9.0,0 days 00:00:31.135000,0 days 00:00:48.195000,0 days 00:00:29.089000,0 days 01:56:45.597000,2024-07-28 14:05:23.575,318,201,219,315,1,False,,[2] SAR - Williams
9574.0,2,35.0,0 days 00:01:48.141000,2.0,,,,HARD,10.0,0 days 00:00:31.022000,0 days 00:00:48.027000,0 days 00:00:29.092000,0 days 01:58:34.079000,2024-07-28 14:07:12.057,,204,220,313,1,False,,[2] SAR - Williams
9574.0,2,36.0,0 days 00:01:48.373000,2.0,,,,HARD,11.0,0 days 00:00:31.071000,0 days 00:00:48.094000,0 days 00:00:29.208000,0 days 02:00:22.174000,2024-07-28 14:09:00.152,319,197,220,314,1,False,,[2] SAR - Williams
9574.0,2,37.0,0 days 00:01:48.679000,2.0,,,,HARD,12.0,0 days 00:00:31.074000,0 days 00:00:48.433000,0 days 00:00:29.172000,0 days 02:02:10.519000,2024-07-28 14:10:48.497,318,200,220,313,1,False,,[2] SAR - Williams
9574.0,2,38.0,0 days 00:01:48.567000,2.0,,,,HARD,13.0,0 days 00:00:31.094000,0 days 00:00:48.435000,0 days 00:00:29.038000,0 days 02:03:59.209000,2024-07-28 14:12:37.187,,200,219,316,1,False,,[2] SAR - Williams
9574.0,2,39.0,0 days 00:01:48.447000,2.0,,,,HARD,14.0,0 days 00:00:31.083000,0 days 00:00:48.295000,0 days 00:00:29.069000,0 days 02:05:47.800000,2024-07-28 14:14:25.778,320,199,220,315,1,False,,[2] SAR - Williams
9574.0,2,40.0,0 days 00:01:48.507000,2.0,,,,HARD,15.0,0 days 00:00:30.954000,0 days 00:00:48.445000,0 days 00:00:29.108000,0 days 02:07:36.221000,2024-07-28 14:16:14.199,322,200,221,317,1,False,,[2] SAR - Williams
9574.0,2,41.0,0 days 00:01:48.899000,2.0,,,,HARD,16.0,0 days 00:00:30.685000,0 days 00:00:48.990000,0 days 00:00:29.224000,0 days 02:09:24.827000,2024-07-28 14:18:02.805,330,198,222,,1,False,,[2] SAR - Williams
9574.0,2,42.0,0 days 00:01:49.045000,2.0,,,,HARD,17.0,0 days 00:00:30.705000,0 days 00:00:49.158000,0 days 00:00:29.182000,0 days 02:11:13.710000,2024-07-28 14:19:51.688,344,200,223,,1,False,,[2] SAR - Williams
9574.0,2,43.0,0 days 00:01:47.490000,2.0,,,,HARD,18.0,0 days 00:00:30.520000,0 days 00:00:48.075000,0 days 00:00:28.895000,0 days 02:13:02.653000,2024-07-28 14:21:40.631,,204,222,320,1,False,,[2] SAR - Williams
9574.0,2,44.0,0 days 00:01:48.121000,2.0,,,,HARD,19.0,0 days 00:00:31.021000,0 days 00:00:48.123000,0 days 00:00:28.977000,0 days 02:14:50.132000,2024-07-28 14:23:28.110,323,202,220,313,1,False,,[2] SAR - Williams
9574.0,2,1.0,,0.0,0 days 00:18:08.259000,,,HARD,20.0,,0 days 00:00:54.416000,0 days 00:00:30.121000,0 days 00:55:14.763000,2024-07-28 13:03:52.741,289,191,,268,1,False,,[2] SAR - Williams
9574.0,20,1.0,,0.0,0 days 00:16:54.305000,,,,16.0,,0 days 00:00:53.816000,0 days 00:00:29.735000,0 days 00:55:14.763000,2024-07-28 13:03:52.741,342,194,,262,1,False,,[20] MAG - Haas F1 Team
9574.0,20,2.0,0 days 00:01:51.732000,0.0,,,,MEDIUM,0.0,0 days 00:00:31.030000,0 days 00:00:51.129000,0 days 00:00:29.573000,0 days 00:57:15.868000,2024-07-28 13:05:53.846,341,198,216,316,1,False,,[20] MAG - Haas F1 Team
9574.0,20,3.0,0 days 00:01:51.314000,0.0,,,,MEDIUM,0.0,0 days 00:00:31.019000,0 days 00:00:50.715000,0 days 00:00:29.580000,0 days 00:59:07.600000,2024-07-28 13:07:45.578,333,196,218,315,1,False,,[20] MAG - Haas F1 Team
9574.0,20,4.0,0 days 00:01:51.004000,0.0,,,,MEDIUM,3.0,0 days 00:00:31.001000,0 days 00:00:50.547000,0 days 00:00:29.456000,0 days 01:00:58.946000,2024-07-28 13:09:36.924,342,195,217,314,1,False,,[20] MAG - Haas F1 Team
