	short_date	id_races	grandPrixId	circuitId	latitude_hourly	longitude_hourly	average_temp	total_precipitation	average_humidity	average_wind_speed
83	2019-04-14	1000	china	shanghai	31.318099975585938	121.21573638916016	55.15625	0.0	80.96652	6.7236485
84	2019-04-28	1001	azerbaijan	baku	40.38664245605469	49.816898345947266	58.803802	0.0	82.37364	11.091847
85	2019-05-12	1002	spain	catalunya	41.581722259521484	2.207792282104492	60.411953	0.0	69.96162	5.0070624
86	2019-05-26	1003	monaco	monaco	43.760982513427734	7.477341651916504	65.4914	0.04330709	76.720505	2.7423522
87	2019-06-09	1004	canada	montreal	45.51845169067383	-73.46939086914062	67.01405	0.0	54.017696	5.863215
88	2019-06-23	1005	france	paul-ricard	43.268890380859375	5.784753322601318	72.461754	0.0	53.59305	4.8934855
89	2019-06-30	1006	austria	spielberg	47.205623626708984	14.828710556030273	74.4101	0.0	58.22169	3.1208344
90	2019-07-14	1007	great-britain	silverstone	52.056236267089844	-0.992645263671875	60.885498	0.04330709	77.07129	6.9636345
91	2019-07-28	1008	germany	hockenheimring	49.3145866394043	8.49056625366211	69.9644	0.45275593	82.28935	5.6701484
92	2019-08-04	1009	hungary	hungaroring	47.5571174621582	19.24342155456543	66.14405	0.003937008	65.34623	5.2054296
93	2019-09-01	1010	belgium	spa-francorchamps	50.43936538696289	5.873015880584717	58.8056	0.035433073	72.57621	7.609312
94	2019-09-08	1011	italy	monza	45.588748931884766	9.339622497558594	60.169697	2.6771653	79.35798	5.120573
95	2019-09-22	1012	singapore	marina-bay	1.3005272150039673	103.86256408691406	84.58895	0.0	70.69416	9.815819
96	2019-09-29	1013	russia	sochi	43.409488677978516	40.0749626159668	63.6536	0.031496063	86.062386	3.544882
97	2019-10-13	1014	japan	suzuka	34.833038330078125	136.5399169921875	65.68775	0.20866142	75.59512	10.535372
98	2019-10-27	1015	mexico	mexico-city	19.43760871887207	-99.10714721679688	61.25615	0.31496063	82.54477	2.7059183
99	2019-11-03	1016	united-states	austin	30.123022079467773	-97.67523193359375	54.333202	0.0	56.443134	6.7297196
100	2019-11-17	1017	brazil	interlagos	-23.7258358001709	-46.66314697265625	62.64815	0.0	79.89794	10.344056
101	2019-12-01	1018	abu-dhabi	yas-marina	24.499120712280273	54.615386962890625	74.39885	0.0	73.21807	6.4823895
102	2020-07-05	1019	austria	spielberg	47.205623626708984	14.828710556030273	67.2851	0.0	68.64488	2.280802
103	2020-07-12	1020	styria	spielberg	47.205623626708984	14.828710556030273	58.0451	0.0	67.61835	3.5834386
104	2020-07-19	1021	hungary	hungaroring	47.5571174621582	19.24342155456543	62.8103	0.25984251	87.79962	5.397735
105	2020-08-02	1022	great-britain	silverstone	52.056236267089844	-0.992645263671875	61.793	0.003937008	60.793613	8.560355
106	2020-08-09	1023	70th-anniversary	silverstone	52.056236267089844	-0.992645263671875	68.936745	0.0	74.79353	10.124909
107	2020-08-16	1024	spain	catalunya	41.581722259521484	2.207792282104492	75.65195	0.10236221	77.73124	5.330549
108	2020-08-30	1025	belgium	spa-francorchamps	50.43936538696289	5.873015880584717	55.7381	0.49606302	87.28773	6.396757
109	2020-09-06	1026	italy	monza	45.588748931884766	9.339622497558594	69.70595	0.53543305	74.62537	4.2829022
