Year,Round,Session,Driver,CleanAirAvg,DirtyAirAvg,Delta,NumCleanLaps,NumDirtyLaps
2018,6,FP1,HUL,82.40036363636364,74.134,-8.266363636363636,22,1
2018,6,FP1,HAR,81.6085588235294,74.034,-7.574558823529401,34,1
2018,6,FP1,OCO,82.69593333333334,74.0,-8.695933333333343,30,1
2018,6,FP1,VER,83.46544444444444,72.28,-11.185444444444443,18,1
2018,6,FP1,SIR,83.10879166666668,73.962,-9.146791666666672,24,1
2018,6,FP1,HAM,83.55686666666666,72.48,-11.07686666666666,15,1
2018,6,FP1,SAI,85.66896666666666,73.456,-12.21296666666666,30,1
2018,6,FP1,BOT,82.87100000000001,73.502,-9.369000000000014,20,1
2018,6,FP3,VAN,86.5688125,72.874,-13.694812500000012,16,1
2018,6,FP3,RIC,83.27813333333333,71.786,-11.492133333333328,15,1
2018,6,FP3,VET,85.76709090909091,72.023,-13.744090909090914,11,1
2018,6,FP3,RAI,85.23409090909091,72.142,-13.092090909090913,11,1
2018,6,FP3,GRO,85.62815384615384,73.881,-11.747153846153836,13,1
2018,6,FP3,ERI,85.55445,74.221,-11.33345,20,1
2018,6,FP3,GAS,88.86116666666668,72.761,-16.10016666666668,12,1
2018,6,FP3,PER,92.59193333333333,73.025,-19.566933333333324,15,1
2018,6,FP3,ALO,85.06035714285714,73.279,-11.781357142857146,14,1
2018,6,FP3,LEC,86.87575,86.56,-0.3157499999999942,16,2
2018,6,FP3,STR,85.95561111111111,73.595,-12.360611111111112,18,1
2018,6,FP3,MAG,86.55208333333333,74.192,-12.360083333333336,12,1
2018,6,FP3,HUL,86.43384615384615,73.112,-13.321846153846153,13,1
2018,6,FP3,HAR,87.15153846153846,72.752,-14.39953846153847,13,1
2018,6,FP3,OCO,87.9788125,72.94,-15.038812500000006,16,1
2018,6,FP3,VER,85.07062499999999,71.787,-13.283624999999986,8,1
2018,6,FP3,SIR,86.51938461538461,72.854,-13.66538461538461,13,1
2018,6,FP3,HAM,89.61915384615385,72.273,-17.346153846153854,13,1
2018,6,FP3,SAI,86.59515384615385,72.85,-13.745153846153855,13,1
2018,6,FP3,BOT,87.93692307692308,72.356,-15.580923076923085,13,1
2018,7,FP1,VAN,83.34819999999999,74.311,-9.037199999999984,10,1
2018,7,FP1,RIC,80.31718181818182,73.518,-6.799181818181822,11,1
2018,7,FP1,VET,79.919875,73.574,-6.345875000000007,8,1
2018,7,FP1,RAI,78.44633333333333,73.727,-4.719333333333324,15,1
2018,7,FP1,GRO,80.52666666666667,75.119,-5.407666666666671,9,1
2018,7,FP1,ERI,84.32472222222222,75.386,-8.938722222222225,18,1
2018,7,FP1,GAS,82.71715384615385,75.004,-7.713153846153844,13,1
2018,7,FP1,ALO,79.38755555555556,73.9,-5.487555555555559,9,1
2018,7,FP1,LEC,81.85505555555557,75.439,-6.416055555555573,18,1
2018,7,FP1,STR,80.71166666666666,76.259,-4.452666666666659,6,1
2018,7,FP1,MAG,80.39754545454547,75.579,-4.818545454545472,11,1
2018,7,FP1,HAR,80.12494444444445,75.756,-4.368944444444452,18,1
2018,7,FP1,OCO,80.7862,75.071,-5.715199999999996,20,1
2018,7,FP1,VER,81.41486666666667,73.302,-8.112866666666662,15,1
2018,7,FP1,LAT,88.04178571428572,77.145,-10.896785714285727,14,1
2018,7,FP1,SIR,79.70638461538462,75.768,-3.9383846153846207,13,1
2018,7,FP1,HAM,79.4357,73.39,-6.0456999999999965,20,1
2018,7,FP1,SAI,81.79,74.116,-7.674000000000007,11,1
2018,7,FP1,BOT,79.60735,73.617,-5.990349999999992,20,1
2018,7,FP3,VAN,85.29366666666667,73.034,-12.25966666666666,12,1
2018,7,FP3,RIC,81.66973684210525,72.153,-9.516736842105246,19,1
2018,7,FP3,VET,81.3771111111111,71.648,-9.72911111111111,9,1
