Year	Round	Session	Driver	CleanAirAvg	DirtyAirAvg	Delta	NumCleanLaps	NumDirtyLaps
2019	9	FP1	STR	66.89933333333333	70.61442857142858	3.7150952380952447	3	7
2019	9	FP1	MAG	66.24640000000001	68.85560000000001	2.6092000000000013	5	5
2019	9	FP1	ALB	66.723	68.873625	2.150625000000005	3	8
2019	9	FP1	KVY	66.7415	67.1655	0.4239999999999924	6	4
2019	9	FP1	HUL	67.20657142857144	69.3418	2.13522857142857	7	5
2019	9	FP1	VER	66.30283333333334	66.31975	0.0169166666666598	6	4
2019	9	FP1	HAM	66.50266666666667	67.76733333333334	1.2646666666666704	6	3
2019	9	FP1	SAI	66.8275	68.42485714285715	1.597357142857149	4	7
2019	9	FP1	RUS	67.642	69.058	1.416000000000011	4	7
2019	9	FP1	BOT	66.33271428571429	66.031	-0.3017142857142829	7	2
2019	9	FP1	KUB	68.1812	69.5232	1.3419999999999987	5	5
2019	9	FP1	GIO	67.4	69.696	2.2959999999999923	8	1
2019	9	FP2	RIC	66.9815	69.69766666666668	2.7161666666666804	2	12
2019	9	FP2	VET	65.871	69.43669230769231	3.5656923076923164	1	13
2019	9	FP2	RAI	66.36449999999999	69.27738461538462	2.912884615384627	2	13
2019	9	FP2	GAS	66.51025	67.15	0.6397500000000065	4	1
2019	9	FP2	PER	69.3531875	69.123	-0.2301874999999995	16	7
2019	9	FP2	LEC	66.1	68.11485714285713	2.0148571428571387	1	14
2019	9	FP2	STR	69.56725	70.22057142857143	0.6533214285714308	8	7
2019	9	FP2	MAG	70.316	69.49272222222221	-0.8232777777777898	1	18
2019	9	FP2	ALB	68.9604	69.3869375	0.4265374999999949	5	16
2019	9	FP2	KVY	67.83933333333333	69.09246153846154	1.2531282051282062	3	13
2019	9	FP2	HUL	67.306	68.25711111111112	0.9511111111111176	1	9
2019	9	FP2	VER	66.1725	65.879	-0.2934999999999945	2	1
2019	9	FP2	HAM	66.3505	68.85638095238095	2.5058809523809487	2	21
2019	9	FP2	SAI	67.739	69.07795652173913	1.3389565217391208	2	23
2019	9	FP2	RUS	68.479	70.5042	2.025199999999998	1	10
2019	9	FP2	BOT	65.417	67.32650000000001	1.9095000000000084	1	2
2019	9	FP2	KUB	71.15155555555556	71.72875	0.5771944444444443	9	12
2019	9	FP2	GIO	69.0935	68.4664	-0.6271000000000129	6	5
2019	9	FP3	NOR	65.67399999999999	65.32	-0.3539999999999992	3	2
2019	9	FP3	VET	64.303	64.88050000000001	0.5775000000000148	2	2
2019	9	FP3	RAI	65.514	66.2444	0.730400000000003	1	5
2019	9	FP3	GRO	66.469	66.986	0.5170000000000101	1	3
2019	9	FP3	GAS	65.3055	65.33966666666667	0.0341666666666782	2	3
2019	9	FP3	PER	65.76333333333334	66.1105	0.3471666666666664	3	2
2019	9	FP3	LEC	64.12	64.36266666666667	0.2426666666666648	1	3
2019	9	FP3	STR	65.65	66.40180000000001	0.7518000000000029	1	5
2019	9	FP3	MAG	66.278	67.18875	0.9107499999999932	1	4
2019	9	FP3	ALB	67.3865	68.10233333333333	0.715833333333336	2	9
2019	9	FP3	KVY	65.65350000000001	66.54075	0.8872499999999945	2	4
2019	9	FP3	HUL	65.514	66.3214	0.8074000000000012	1	5
2019	9	FP3	VER	64.79933333333334	65.988	1.1886666666666628	3	2
2019	9	FP3	HAM	64.281	64.687	0.4059999999999917	2	1
2019	9	FP3	RUS	66.7205	67.72528571428572	1.0047857142857168	2	7
2019	9	FP3	KUB	68.71133333333334	68.5775	-0.1338333333333423	3	6
2019	9	FP3	GIO	65.92533333333334	66.3325	0.4071666666666544	3	2
2019	10	FP2	NOR	88.167	91.14873333333334	2.981733333333338	1	15
2019	10	FP2	VET	92.218	91.0616	-1.156400000000005	1	10
2019	10	FP2	RAI	88.3615	91.52227272727272	3.160772727272714	2	11
2019	10	FP2	GRO	88.906	91.86675	2.9607499999999902	1	8
2019	10	FP2	GAS	91.68175	89.90657142857143	-1.7751785714285688	4	7
2019	10	FP2	PER	90.263	91.4315	1.1684999999999943	2	14
2019	10	FP2	LEC	92.956	90.264	-2.692000000000008	1	10
2019	10	FP2	STR	92.59516666666669	91.41466666666666	-1.1805000000000092	6	12
2019	10	FP2	ALB	91.7415	91.3014	-0.440100000000001	2	15
2019	10	FP2	HAM	91.20733333333334	90.0505	-1.1568333333333385	3	10
2019	10	FP2	SAI	92.72957142857142	91.78386666666668	-0.94570476190475	7	15
2019	10	FP2	BOT	91.705	89.32581818181819	-2.379181818181806	2	11
2019	10	FP2	KUB	94.433	93.1573076923077	-1.275692307692296	2	13
2019	10	FP2	GIO	88.797	91.67181818181818	2.874818181818185	1	11
2019	11	FP1	RIC	76.074	77.271	1.1970000000000027	3	5
2019	11	FP1	NOR	76.12333333333333	78.00766666666667	1.8843333333333303	3	6
2019	11	FP1	VET	74.013	76.71666666666667	2.703666666666664	1	3
2019	11	FP1	RAI	75.953	77.478	1.5249999999999917	1	7
2019	11	FP1	GRO	75.17099999999999	78.4736	3.3026000000000124	3	5
2019	11	FP1	GAS	74.813	76.81933333333333	2.0063333333333304	1	6
2019	11	FP1	PER	75.9495	79.07525	3.1257499999999965	2	8
2019	11	FP1	LEC	75.2975	76.5065	1.2090000000000032	2	4
2019	11	FP1	STR	77.526	78.95037500000001	1.424375000000012	3	8
2019	11	FP1	MAG	76.07366666666667	78.77799999999999	2.704333333333324	3	4
2019	11	FP1	ALB	76.47225	78.6712	2.1989499999999964	4	5
2019	11	FP1	KVY	75.9956	79.51977777777778	3.52417777777778	5	9
2019	11	FP1	HUL	76.4735	76.94025	0.4667500000000046	4	4
2019	11	FP1	VER	75.76	76.6045	0.8444999999999965	4	4
2019	11	FP1	HAM	74.584	77.77758333333334	3.1935833333333363	2	12
2019	11	FP1	SAI	76.185	77.92766666666667	1.7426666666666648	4	9
2019	11	FP1	RUS	80.324	77.8325	-2.491500000000002	7	2
2019	11	FP1	BOT	75.908	78.11725	2.2092499999999973	3	8
2019	11	FP1	KUB	77.40266666666666	79.46271428571428	2.060047619047623	3	7
2019	11	FP1	GIO	76.786	79.11675	2.3307499999999948	3	8
2019	11	FP2	RIC	75.01	78.82528571428573	3.8152857142857215	1	7
2019	11	FP2	NOR	75.582	77.12325	1.5412500000000051	3	4
2019	11	FP2	VET	76.118	74.804	-1.313999999999993	2	1
2019	11	FP2	RAI	76.2445	76.6235	0.3790000000000049	2	4
2019	11	FP2	GRO	74.5595	75.90433333333334	1.3448333333333409	2	3
2019	11	FP2	GAS	75.439	75.9654	0.5264000000000095	2	5
2019	11	FP2	PER	77.515	77.91799999999999	0.4029999999999916	3	5
2019	11	FP2	STR	77.604	77.1164	-0.4876000000000005	3	5
2019	11	FP2	MAG	77.21466666666667	75.99900000000001	-1.2156666666666638	3	3
2019	11	FP2	ALB	76.98700000000001	78.893125	1.9061249999999887	3	8
2019	11	FP2	KVY	76.4575	77.98016666666666	1.522666666666666	4	6
2019	11	FP2	HUL	74.472	76.18599999999999	1.7139999999999986	1	3
2019	11	FP2	VER	74.3605	79.143	4.782499999999999	2	2
2019	11	FP2	HAM	73.83449999999999	77.069	3.234500000000012	2	3
2019	11	FP2	SAI	75.018	75.72533333333332	0.7073333333333238	2	3
2019	11	FP2	RUS	78.66475	79.03166666666668	0.3669166666666825	4	3
2019	11	FP2	BOT	74.464	77.2026	2.7386000000000053	3	5
2019	11	FP2	KUB	77.71383333333334	81.71525	4.001416666666657	6	4
2019	11	FP2	GIO	78.025	78.772	0.7469999999999999	4	6
2019	11	FP3	RIC	75.7876	74.356	-1.431600000000003	5	4
2019	11	FP3	NOR	73.908	74.631	0.722999999999999	2	2
2019	11	FP3	RAI	73.70949999999999	73.62025	-0.0892499999999927	2	4
2019	11	FP3	GRO	74.1015	73.761	-0.3405000000000058	2	2
2019	11	FP3	GAS	74.302	73.88775	-0.4142500000000098	1	4
2019	11	FP3	PER	74.054	73.55733333333335	-0.4966666666666555	2	3
2019	11	FP3	LEC	72.38	72.74666666666667	0.3666666666666742	1	3
2019	11	FP3	STR	74.173	73.85875	-0.3142500000000012	1	4
2019	11	FP3	MAG	73.58433333333333	73.4345	-0.1498333333333334	3	2
2019	11	FP3	KVY	75.2585	74.3678	-0.8906999999999954	2	5
2019	11	FP3	HUL	76.4168	74.011	-2.4058	5	4
2019	11	FP3	VER	73.328	73.08449999999999	-0.2435000000000116	1	2
2019	11	FP3	HAM	76.18883333333333	74.69414285714286	-1.4946904761904705	6	7
2019	11	FP3	RUS	78.143	76.1695	-1.9735000000000007	5	2
2019	11	FP3	BOT	75.5535	75.37242857142857	-0.1810714285714283	4	7
2019	11	FP3	KUB	78.10799999999999	75.9658	-2.1421999999999883	5	5
2019	12	FP1	RIC	83.115375	80.949	-2.166375000000002	8	4
2019	12	FP1	NOR	82.53921428571428	79.36766666666666	-3.171547619047616	14	3
2019	12	FP1	VET	80.2185	79.6785	-0.5400000000000063	4	4
2019	12	FP1	RAI	79.9812	78.9115	-1.0696999999999974	5	2
2019	12	FP1	GRO	83.01385714285713	80.28275	-2.731107142857141	7	8
2019	12	FP1	GAS	80.34	80.98171428571428	0.6417142857142721	2	7
2019	12	FP1	STR	83.23709090909091	81.73474999999999	-1.5023409090909183	11	4
2019	12	FP1	MAG	79.82216666666666	80.1828	0.3606333333333396	6	5
2019	12	FP1	ALB	79.7825	81.3478	1.5653000000000077	2	5
2019	12	FP1	KVY	79.62174999999999	80.422875	0.8011250000000132	4	8
2019	12	FP1	HUL	80.8455	81.18216666666666	0.3366666666666589	6	6
2019	12	FP1	VER	79.83449999999999	77.90599999999999	-1.9285	2	5
2019	12	FP1	HAM	80.68583333333333	78.7475	-1.9383333333333328	12	6
2019	12	FP1	SAI	80.69539999999999	79.78649999999999	-0.9089000000000028	5	2
2019	12	FP1	RUS	83.06033333333333	81.54366666666667	-1.5166666666666655	9	3
2019	12	FP1	KUB	84.47016666666667	82.549	-1.9211666666666645	6	10
2019	12	FP2	VET	79.254	79.349	0.0949999999999988	1	1
2019	12	FP2	RAI	78.6985	79.174	0.4755000000000109	2	1
2019	12	FP2	GRO	79.654	79.63050000000001	-0.0234999999999843	2	2
2019	12	FP2	GAS	78.0735	79.22200000000001	1.1485000000000127	2	2
2019	12	FP2	MAG	79.178	80.7635	1.585499999999996	1	2
2019	12	FP2	KVY	79.15233333333333	79.466	0.3136666666666627	3	1
2019	12	FP2	HUL	78.892	79.433	0.541000000000011	1	1
2019	12	FP2	SAI	79.55099999999999	79.463	-0.0879999999999938	2	1
2019	12	FP2	BOT	79.25666666666666	79.076	-0.1806666666666672	3	2
2019	12	FP2	GIO	79.178	79.641	0.463000000000008	3	1
2019	12	FP3	NOR	77.7715	79.3715	1.5999999999999943	4	2
2019	12	FP3	VET	76.72500000000001	77.435	0.7099999999999937	3	1
2019	12	FP3	RAI	78.11175	82.302	4.190250000000006	4	1
2019	12	FP3	GRO	77.85033333333332	78.734	0.8836666666666702	3	1
2019	12	FP3	GAS	77.274	77.684	0.4099999999999966	4	2
2019	12	FP3	PER	77.836	79.23766666666667	1.4016666666666708	2	3
2019	12	FP3	LEC	76.53166666666667	78.87	2.3383333333333383	3	3
2019	12	FP3	STR	78.89175	79.803	0.9112499999999956	4	3
2019	12	FP3	KVY	79.10525	79.83250000000001	0.7272500000000122	4	2
2019	12	FP3	HUL	80.081	78.005	-2.076000000000008	6	1
2019	12	FP3	VER	76.96066666666667	76.5605	-0.4001666666666637	3	2
2019	12	FP3	RUS	81.52590000000001	83.186	1.6601	10	1
2019	12	FP3	BOT	77.07975	76.355	-0.7247500000000002	4	1
2019	12	FP3	KUB	81.92146153846154	79.628	-2.2934615384615427	13	1
2019	13	FP1	RIC	108.969	106.79	-2.179000000000002	7	1
2019	13	FP1	RAI	108.909	109.4975	0.5885000000000105	6	2
2019	13	FP1	GRO	109.47766666666666	109.8035	0.3258333333333354	3	2
2019	13	FP1	GAS	108.77828571428572	109.429	0.6507142857142867	7	2
2019	13	FP1	PER	106.87233333333334	107.282	0.4096666666666522	6	1
2019	13	FP1	LEC	106.8285	109.584	2.755499999999998	4	3
2019	13	FP1	STR	106.633	108.08	1.4470000000000027	2	3
2019	13	FP1	MAG	110.54028571428572	111.71	1.169714285714278	7	3
2019	13	FP1	VER	108.1344	111.083	2.948599999999999	5	1
2019	13	FP1	LAT	110.8975	111.78775	0.8902500000000089	6	4
2019	13	FP1	HAM	106.5195	111.55266666666668	5.0331666666666734	2	3
2019	13	FP1	SAI	108.1735	110.039	1.8654999999999973	6	3
2019	13	FP1	BOT	109.5231	107.535	-1.9881000000000029	10	1
2019	13	FP1	KUB	111.000375	113.158	2.15762500000001	8	2
2019	13	FP1	GIO	109.704	110.9555	1.2515000000000072	7	2
2019	13	FP2	RIC	109.74158333333334	111.423	1.6814166666666637	12	2
2019	13	FP2	NOR	109.88572727272728	112.68675	2.8010227272727377	11	4
2019	13	FP2	VET	108.99566666666666	110.0565	1.0608333333333348	9	4
2019	13	FP2	RAI	109.07328571428572	112.242	3.168714285714273	7	2
2019	13	FP2	GRO	109.1215	109.2975	0.1760000000000019	2	4
2019	13	FP2	GAS	109.63877777777778	108.037	-1.6017777777777695	9	1
2019	13	FP2	PER	110.0283846153846	110.0895	0.0611153846153769	13	2
2019	13	FP2	LEC	108.27425	109.95333333333332	1.679083333333338	8	6
2019	13	FP2	MAG	107.3225	109.53675	2.214250000000007	2	4
2019	13	FP2	ALB	108.20016666666668	111.8055	3.60533333333332	6	4
2019	13	FP2	KVY	108.9482	111.057	2.1088000000000022	5	4
2019	13	FP2	HUL	111.06964285714284	109.357	-1.7126428571428534	14	2
2019	13	FP2	VER	109.49225	110.735	1.242750000000001	8	1
2019	13	FP2	HAM	109.1523	111.866	2.713700000000003	10	1
2019	13	FP2	SAI	109.75742857142858	111.52	1.7625714285714196	7	6
2019	13	FP2	RUS	112.1478125	114.25266666666666	2.104854166666655	16	3
2019	13	FP2	BOT	109.0837	109.89860000000002	0.8149000000000228	10	5
2019	13	FP2	KUB	111.9795294117647	114.6	2.620470588235293	17	1
2019	13	FP2	GIO	110.74611111111112	108.68166666666669	-2.0644444444444474	9	3
2019	13	FP3	RIC	106.26	107.423	1.1629999999999967	1	1
2019	13	FP3	VET	105.156	104.657	-0.4990000000000094	1	1
2019	13	FP3	RAI	106.4015	105.866	-0.535499999999999	2	2
2019	13	FP3	GRO	109.841	106.52166666666666	-3.319333333333347	3	3
2019	13	FP3	PER	106.003	106.3435	0.3405000000000058	1	2
2019	13	FP3	LEC	104.206	104.789	0.5829999999999984	1	1
2019	13	FP3	STR	106.487	106.889	0.402000000000001	2	1
2019	13	FP3	MAG	108.9468	107.1815	-1.7653000000000103	5	2
2019	13	FP3	ALB	111.204	112.45057142857142	1.2465714285714284	4	7
2019	13	FP3	KVY	107.46133333333334	106.662	-0.7993333333333368	3	2
2019	13	FP3	VER	106.3705	105.312	-1.0584999999999951	2	1
2019	13	FP3	SAI	107.67	106.684	-0.9860000000000042	1	2
2019	13	FP3	RUS	109.9135	108.1835	-1.7299999999999898	4	2
2019	13	FP3	BOT	105.497	105.484	-0.0130000000000052	2	1
2019	13	FP3	KUB	110.877	108.66633333333334	-2.210666666666654	1	3
2019	13	FP3	GIO	105.688	107.0205	1.332499999999996	1	2
2019	14	FP1	VET	94.44	93.7026	-0.7373999999999938	3	5
2019	14	FP1	GAS	93.506	94.24266666666664	0.7366666666666504	2	3
2019	14	FP1	LEC	92.133	90.899	-1.2339999999999949	1	6
2019	14	FP1	ALB	93.788	91.5834	-2.204599999999985	1	5
2019	14	FP1	KVY	92.42433333333334	95.0335	2.609166666666667	6	2
2019	14	FP2	RIC	85.10583333333334	84.58816666666667	-0.5176666666666705	12	6
2019	14	FP2	NOR	84.99925	85.35375	0.3545000000000016	4	8
2019	14	FP2	VET	84.56400000000001	84.91127777777778	0.3472777777777764	6	18
2019	14	FP2	RAI	86.1955	85.75414285714285	-0.441357142857143	4	14
2019	14	FP2	GRO	85.64657142857142	86.01527272727273	0.3687012987013105	7	22
2019	14	FP2	GAS	85.08441666666667	85.01109090909091	-0.0733257575757591	12	11
2019	14	FP2	PER	84.831875	85.32055555555556	0.4886805555555611	8	9
2019	14	FP2	LEC	84.46807142857142	85.01474999999999	0.546678571428572	14	8
2019	14	FP2	STR	85.38028571428572	85.45154545454545	0.0712597402597339	7	11
2019	14	FP2	MAG	85.7189375	85.7011	-0.0178374999999988	16	10
2019	14	FP2	ALB	85.371	84.7313	-0.6396999999999906	3	10
2019	14	FP2	KVY	85.4935	84.36136363636363	-1.1321363636363628	12	11
2019	14	FP2	HUL	85.996875	84.8288	-1.1680750000000018	8	10
2019	14	FP2	VER	84.63657142857143	84.3276	-0.3089714285714251	7	10
2019	14	FP2	HAM	84.84957142857142	84.46322222222221	-0.3863492063492089	7	9
2019	14	FP2	SAI	84.85706666666667	83.4425	-1.4145666666666727	15	2
2019	14	FP2	RUS	86.03166666666668	85.86583333333333	-0.165833333333353	6	6
2019	14	FP2	BOT	84.09677777777777	84.77766666666668	0.6808888888889015	9	9
2019	14	FP2	KUB	86.88225	86.39777777777778	-0.4844722222222231	8	9
2019	14	FP2	GIO	85.79	85.99685714285715	0.2068571428571459	6	14
2019	14	FP3	NOR	81.583	85.52074999999999	3.937749999999994	3	4
2019	14	FP3	VET	80.3125	80.7285	0.4159999999999968	2	2
2019	14	FP3	RAI	81.679	81.9	0.2210000000000036	3	4
2019	14	FP3	GRO	82.08266666666667	82.27850000000001	0.1958333333333399	3	2
2019	14	FP3	GAS	82.358	82.4315	0.0734999999999956	2	6
2019	14	FP3	PER	81.34533333333333	81.56666666666666	0.2213333333333338	3	3
2019	14	FP3	LEC	80.465	80.62166666666667	0.1566666666666663	1	3
2019	14	FP3	STR	81.78533333333333	82.59066666666666	0.805333333333337	3	3
2019	14	FP3	MAG	81.991	82.771	0.7800000000000011	4	2
2019	14	FP3	ALB	80.827	81.11175	0.2847500000000025	1	4
2019	14	FP3	KVY	81.811	81.55816666666666	-0.2528333333333421	1	6
2019	14	FP3	HUL	81.44733333333333	81.293	-0.1543333333333265	3	2
2019	14	FP3	VER	80.80799999999999	80.326	-0.4819999999999993	2	1
2019	14	FP3	HAM	80.92433333333334	83.92457142857143	3.000238095238089	3	7
2019	14	FP3	SAI	81.20025	83.04	1.839750000000009	4	4
2019	14	FP3	RUS	82.889	83.3376	0.448599999999999	3	5
2019	14	FP3	BOT	80.9688	84.24471428571428	3.275914285714279	5	7
2019	14	FP3	KUB	82.99233333333333	83.7158	0.7234666666666669	3	5
2019	14	FP3	GIO	81.77266666666667	80.9325	-0.8401666666666614	3	2
2019	15	FP1	NOR	104.638	105.71125	1.0732500000000016	1	4
2019	15	FP1	GAS	103.013	103.99933333333333	0.9863333333333202	1	3
2019	15	FP1	STR	103.91	106.6571111111111	2.74711111111111	2	9
2019	15	FP1	MAG	103.621	106.57475	2.9537499999999994	1	8
2019	15	FP1	ALB	107.295	104.85866666666666	-2.436333333333337	1	9
2019	15	FP1	KVY	103.36	106.101125	2.7411249999999967	1	8
2019	15	FP1	HUL	103.603	105.57457142857142	1.9715714285714228	1	7
2019	15	FP1	VER	101.418	104.77383333333334	3.355833333333337	2	6
2019	15	FP1	HAM	101.9405	104.79833333333332	2.857833333333332	2	6
2019	15	FP1	RUS	104.963	108.06707142857144	3.1040714285714444	2	14
2019	15	FP2	RIC	105.3803076923077	105.3638	-0.0165076923076981	13	5
2019	15	FP2	NOR	104.1858181818182	103.866	-0.3198181818181922	11	1
2019	15	FP2	VET	103.4745	105.831	2.356499999999997	8	2
2019	15	FP2	RAI	104.51166666666666	104.617	0.1053333333333483	6	3
2019	15	FP2	GRO	105.7041111111111	104.675	-1.0291111111111064	9	1
2019	15	FP2	GAS	104.69323076923077	105.15066666666668	0.4574358974359001	13	3
2019	15	FP2	PER	104.54981818181818	105.394	0.8441818181818235	11	1
2019	15	FP2	LEC	103.39666666666668	104.661	1.264333333333326	9	2
2019	15	FP2	STR	105.13783333333332	106.3704	1.2325666666666564	12	5
2019	15	FP2	MAG	106.4987	106.2974	-0.2013000000000175	10	5
2019	15	FP2	ALB	103.61528571428572	103.687	0.0717142857142789	7	1
2019	15	FP2	KVY	104.552	105.66566666666664	1.11366666666666	13	3
2019	15	FP2	HUL	105.2658888888889	107.114	1.848111111111109	9	1
2019	15	FP2	VER	102.487	105.559	3.0719999999999885	6	2
2019	15	FP2	HAM	102.621	104.1865	1.5655	11	2
2019	15	FP2	SAI	104.82	104.296	-0.5240000000000009	11	2
2019	15	FP2	RUS	106.12316666666668	108.3235	2.200333333333319	12	2
2019	15	FP2	BOT	102.92775	105.0765	2.148750000000007	8	2
2019	15	FP2	KUB	107.172	107.3645	0.1924999999999812	13	4
2019	15	FP2	GIO	105.6466153846154	106.4432	0.7965846153846172	13	5
2019	15	FP3	NOR	101.291	100.3815	-0.9094999999999942	1	2
2019	15	FP3	VET	98.9025	100.443	1.5404999999999944	2	2
2019	15	FP3	GRO	102.936	101.91366666666666	-1.02233333333335	1	3
2019	15	FP3	GAS	101.968	100.7545	-1.2134999999999962	2	2
2019	15	FP3	LEC	98.192	99.489	1.296999999999997	1	3
2019	15	FP3	MAG	101.494	102.368	0.8739999999999952	1	3
2019	15	FP3	ALB	99.258	101.43866666666668	2.1806666666666814	1	3
2019	15	FP3	HUL	101.011	100.819	-0.1920000000000072	1	2
2019	15	FP3	SAI	101.21	99.507	-1.703000000000003	2	1
2019	15	FP3	BOT	99.659	100.721	1.0620000000000118	3	1
2019	16	FP1	VET	96.644	98.2378	1.5937999999999874	1	5
2019	16	FP1	GRO	97.351	99.651	2.299999999999997	2	6
2019	16	FP1	GAS	99.9635	98.585875	-1.377625000000009	2	8
2019	16	FP1	PER	96.457	98.898	2.4410000000000025	1	10
2019	16	FP1	LEC	96.0275	96.8476	0.8200999999999965	2	5
2019	16	FP1	STR	98.82233333333332	101.00842857142857	2.186095238095234	3	7
2019	16	FP1	MAG	101.861	99.3356	-2.5254000000000048	1	5
2019	16	FP1	HUL	96.929	96.51275	-0.4162500000000051	4	4
2019	16	FP1	VER	96.779	94.544	-2.2349999999999994	2	1
2019	16	FP1	HAM	95.7225	98.85366666666664	3.131166666666658	2	6
2019	16	FP1	SAI	97.0455	99.96	2.914500000000004	2	8
2019	16	FP1	KUB	100.6296	101.2065	0.5768999999999807	5	4
2019	16	FP1	GIO	98.204	98.2692	0.0652000000000043	1	5
2019	16	FP2	RIC	99.63121428571428	100.04475	0.4135357142857145	14	4
2019	16	FP2	NOR	99.77716666666667	97.226	-2.551166666666674	12	4
2019	16	FP2	VET	98.8537	97.59033333333332	-1.26336666666667	10	3
2019	16	FP2	RAI	99.81672727272726	98.8165	-1.0002272727272583	11	6
2019	16	FP2	GRO	100.69572727272728	98.473	-2.222727272727269	11	4
2019	16	FP2	GAS	98.18483333333334	99.0415	0.8566666666666549	6	4
2019	16	FP2	PER	99.431375	98.1885	-1.242874999999998	16	2
2019	16	FP2	LEC	98.38788888888888	97.04414285714286	-1.343746031746022	9	7
2019	16	FP2	STR	99.8223	98.5257142857143	-1.2965857142856976	10	7
2019	16	FP2	MAG	100.4991818181818	95.766	-4.733181818181805	11	3
2019	16	FP2	ALB	96.17575	96.896	0.7202500000000072	4	3
2019	16	FP2	KVY	99.3246	97.71633333333334	-1.6082666666666654	10	6
2019	16	FP2	HUL	99.97275	98.1698	-1.8029500000000096	12	5
2019	16	FP2	VER	97.2837	98.902	1.618300000000005	10	1
2019	16	FP2	HAM	96.4809	98.89766666666668	2.4167666666666747	10	3
2019	16	FP2	SAI	98.4142	98.1205	-0.2937000000000154	5	4
2019	16	FP2	RUS	101.11255	100.5635	-0.549049999999994	20	4
2019	16	FP2	BOT	96.5792857142857	99.5785	2.999214285714288	7	2
2019	16	FP2	KUB	102.08846153846154	100.102	-1.9864615384615547	13	7
2019	16	FP2	GIO	100.44358333333334	98.02266666666668	-2.4209166666666704	12	3
2019	16	FP3	VET	93.311	93.9095	0.5985000000000014	1	2
2019	16	FP3	GAS	95.389	95.24733333333334	-0.1416666666666515	1	3
2019	16	FP3	STR	94.898	95.77625	0.8782500000000084	1	4
2019	16	FP3	RUS	96.287	96.65416666666664	0.3671666666666482	1	6
2019	16	FP3	KUB	97.0925	97.891	0.7985000000000042	2	4
2019	17	FP1	RIC	93.442	93.14525	-0.2967500000000029	3	4
2019	17	FP1	NOR	91.272	92.82099999999998	1.5489999999999782	2	6
2019	17	FP1	VET	89.72	93.49544444444444	3.775444444444446	1	9
2019	17	FP1	GRO	91.283	94.36344444444444	3.0804444444444385	1	9
2019	17	FP1	PER	93.45166666666668	94.34966666666666	0.8979999999999961	3	6
2019	17	FP1	LEC	91.5416	96.188	4.646400000000014	5	1
2019	17	FP1	STR	92.167	95.2038	3.0367999999999995	2	10
2019	17	FP1	MAG	93.772	95.823	2.051000000000016	3	5
2019	17	FP1	ALB	90.375	93.0107	2.6357	1	10
2019	17	FP1	KVY	92.818	92.8214	0.0034000000000133	2	5
2019	17	FP1	HUL	93.429	94.387	0.9579999999999842	4	7
2019	17	FP1	VER	91.091	93.7984	2.707400000000007	1	5
2019	17	FP1	YAM	92.5205	94.0395	1.5190000000000057	2	10
2019	17	FP1	HAM	94.635	91.26816666666669	-3.366833333333332	1	6
2019	17	FP1	SAI	93.8394	95.37725	1.537850000000006	5	4
2019	17	FP1	RUS	95.545	93.83616666666668	-1.708833333333331	1	6
2019	17	FP1	BOT	94.627	91.79257142857143	-2.8344285714285604	1	7
2019	17	FP1	KUB	93.935	94.79283333333332	0.8578333333333177	1	6
2019	17	FP2	RIC	95.24892857142856	89.859	-5.38992857142857	14	1
2019	17	FP2	NOR	90.1846	94.146	3.9613999999999976	5	3
2019	17	FP2	VET	90.00266666666666	90.2945	0.2918333333333436	6	2
2019	17	FP2	RAI	89.70766666666667	91.469	1.761333333333326	3	2
2019	17	FP2	GRO	89.553	92.239	2.685999999999993	1	3
2019	17	FP2	GAS	90.39433333333334	91.13475	0.7404166666666612	3	4
2019	17	FP2	PER	89.86733333333335	93.548	3.680666666666653	3	3
2019	17	FP2	LEC	88.89766666666667	90.19333333333334	1.2956666666666763	3	3
2019	17	FP2	STR	90.40125	95.463	5.061749999999989	4	4
2019	17	FP2	MAG	90.345	93.8616	3.516599999999997	2	5
2019	17	FP2	ALB	88.77266666666667	89.86833333333334	1.0956666666666734	3	3
2019	17	FP2	KVY	90.0185	90.8835	0.8649999999999949	4	2
2019	17	FP2	HUL	95.68564705882352	90.3735	-5.312147058823513	17	2
2019	17	FP2	VER	88.2615	94.029	5.767499999999998	2	1
2019	17	FP2	HAM	87.896	91.10833333333332	3.212333333333333	1	3
2019	17	FP2	SAI	89.37	92.5375	3.1674999999999898	2	4
2019	17	FP2	RUS	91.346	95.11628571428572	3.7702857142857056	2	7
2019	17	FP2	BOT	88.0795	89.5855	1.5060000000000002	2	2
2019	17	FP2	KUB	93.38166666666666	94.14933333333332	0.7676666666666705	6	3
2019	17	FP2	GIO	90.5678	92.446	1.8782000000000068	5	3
2019	18	FP2	NOR	82.26166666666667	81.55455555555555	-0.7071111111111179	3	9
2019	18	FP2	RAI	81.20233333333333	82.33246666666668	1.1301333333333474	3	15
2019	18	FP2	GRO	78.837	82.46714285714286	3.630142857142857	1	7
2019	18	FP2	GAS	82.127	80.86092307692307	-1.266076923076923	6	13
2019	18	FP2	PER	82.55833333333334	82.4768888888889	-0.0814444444444433	6	9
2019	18	FP2	STR	82.33033333333333	82.11741666666667	-0.2129166666666577	6	12
2019	18	FP2	MAG	81.17699999999999	82.21207692307692	1.0350769230769288	2	13
2019	18	FP2	KVY	81.80055555555556	81.11716666666666	-0.6833888888888993	9	6
2019	18	FP2	VER	80.33366666666666	80.30575	-0.0279166666666554	3	8
